name,city,latitude,longitude,url
J'AIME by Jean-Michel Lorain,Bangkok,13.718885,100.546326,https://guide.michelin.com/th/en/bangkok-region/bangkok/restaurant/j-aime-by-jean-michel-lorain
Saawaan,Bangkok,13.721809,100.53741,https://guide.michelin.com/th/en/bangkok-region/bangkok/restaurant/saawaan
Le Du,Bangkok,13.725005,100.52939,https://guide.michelin.com/th/en/bangkok-region/bangkok/restaurant/le-du
Ruean Panya,Bangkok,13.558403,100.28264,https://guide.michelin.com/th/en/bangkok-region/bangkok/restaurant/ruean-panya
PRU,Phuket,8.034298,98.2764,https://guide.michelin.com/th/en/phuket-region/phuket/restaurant/pru
Blue Duck Tavern,"Washington, D.C.",38.905373,-77.05128,https://guide.michelin.com/us/en/washington/washington-dc/restaurant/blue-duck-tavern
Tail Up Goat,"Washington, D.C.",38.9235,-77.043274,https://guide.michelin.com/us/en/washington/washington-dc/restaurant/tail-up-goat
Komi,"Washington, D.C.",38.910107,-77.03836,https://guide.michelin.com/us/en/washington/washington-dc/restaurant/komi
Sushi Taro,"Washington, D.C.",38.909992,-77.03834,https://guide.michelin.com/us/en/washington/washington-dc/restaurant/sushi-taro
Plume,"Washington, D.C.",38.906,-77.03671,https://guide.michelin.com/us/en/washington/washington-dc/restaurant/plume
Siren by RW,"Washington, D.C.",38.907776,-77.035446,https://guide.michelin.com/us/en/washington/washington-dc/restaurant/siren-by-rw
Bresca,"Washington, D.C.",38.91584,-77.0321,https://guide.michelin.com/us/en/washington/washington-dc/restaurant/bresca
The Dabney,"Washington, D.C.",38.906292,-77.024666,https://guide.michelin.com/us/en/washington/washington-dc/restaurant/the-dabney
Métier,"Washington, D.C.",38.903503,-77.0218,https://guide.michelin.com/us/en/washington/washington-dc/restaurant/metier
Kinship,"Washington, D.C.",38.903282,-77.0218,https://guide.michelin.com/us/en/washington/washington-dc/restaurant/kinship
Fiola,"Washington, D.C.",38.89416,-77.02032,https://guide.michelin.com/us/en/washington/washington-dc/restaurant/fiola
Masseria,"Washington, D.C.",38.909504,-76.99908,https://guide.michelin.com/us/en/washington/washington-dc/restaurant/masseria
Rose's Luxury,"Washington, D.C.",38.88064,-76.99515,https://guide.michelin.com/us/en/washington/washington-dc/restaurant/rose-s-luxury
Loch Bay,Waternish,57.51487,-6.57114,https://guide.michelin.com/gb/en/highland/waternish/restaurant/loch-bay
Braidwoods,Dalry,55.69474,-4.7425,https://guide.michelin.com/gb/en/north-ayrshire/dalry/restaurant/braidwoods
Eipic,Belfast,54.595898,-5.9322424,https://guide.michelin.com/gb/en/belfast/belfast/restaurant/eipic
OX,Belfast,54.59891,-5.92198,https://guide.michelin.com/gb/en/belfast/belfast/restaurant/ox399109
The Peat Inn,Peat Inn,56.27861,-2.8845797,https://guide.michelin.com/gb/en/fife/peat-inn/restaurant/the-peat-inn
Kitchin,Leith,55.976967,-3.172842,https://guide.michelin.com/gb/en/city-of-edinburgh/leith/restaurant/kitchin
Martin Wishart,Leith,55.97552,-3.17019,https://guide.michelin.com/gb/en/city-of-edinburgh/leith/restaurant/martin-wishart
Number One,Edinburgh,55.95298,-3.18966,https://guide.michelin.com/gb/en/city-of-edinburgh/edinburgh/restaurant/number-one
21212,Edinburgh,55.95674,-3.18018,https://guide.michelin.com/gb/en/city-of-edinburgh/edinburgh/restaurant/21212
The Cellar,Anstruther,56.222126,-2.696321,https://guide.michelin.com/gb/en/fife/anstruther/restaurant/the-cellar
Forest Side,Grasmere,54.46396,-3.0157998,https://guide.michelin.com/gb/en/cumbria/grasmere/restaurant/forest-side
HRiSHi,Bowness-on-Windermere,54.35013,-2.91172,https://guide.michelin.com/gb/en/cumbria/bowness-on-windermere/restaurant/hrishi
Rogan & Co,Cartmel,54.20074,-2.95464,https://guide.michelin.com/gb/en/cumbria/cartmel/restaurant/rogan-co
House of Tides,Newcastle upon Tyne,54.96758,-1.61127,https://guide.michelin.com/gb/en/tyne-and-wear/newcastle-upon-tyne/restaurant/house-of-tides
Sosban & The Old Butchers,Menai Bridge/Porthaethwy,53.225925,-4.163006,https://guide.michelin.com/gb/en/isle-of-anglesey/menai-bridge-porthaethwy/restaurant/sosban-the-old-butchers
Northcote,Langho,53.80933,-2.4476,https://guide.michelin.com/gb/en/lancashire/langho/restaurant/northcote
Yorke Arms,Pateley Bridge,54.13435,-1.8183095,https://guide.michelin.com/gb/en/north-yorkshire/pateley-bridge/restaurant/yorke-arms
Fraiche,Birkenhead,53.38183,-3.04307,https://guide.michelin.com/gb/en/merseyside/birkenhead/restaurant/fraiche
White Swan,Fence,53.83916,-2.25097,https://guide.michelin.com/gb/en/lancashire/fence/restaurant/white-swan
Tyddyn Llan,Llandrillo,52.92405,-3.44329,https://guide.michelin.com/gb/en/denbighshire/llandrillo/restaurant/tyddyn-llan
Ynyshir,Machynlleth,52.54476,-3.94491,https://guide.michelin.com/gb/en/ceredigion/machynlleth/restaurant/ynyshir
Black Swan,Oldstead,54.21205,-1.1879199,https://guide.michelin.com/gb/en/north-yorkshire/oldstead/restaurant/black-swan
Simon Radley at Chester Grosvenor,Chester,53.19064,-2.88913,https://guide.michelin.com/gb/en/cheshire-west-and-chester/chester/restaurant/simon-radley-at-chester-grosvenor
Star Inn at Harome,Harome,54.23101,-1.01023,https://guide.michelin.com/gb/en/north-yorkshire/harome/restaurant/star-inn-at-harome
The Man Behind The Curtain,Leeds,53.798286,-1.539937,https://guide.michelin.com/gb/en/kent/leeds/restaurant/the-man-behind-the-curtain
The Checkers,Montgomery/Trefaldwyn,52.55568,-3.13769,https://guide.michelin.com/gb/en/powys/montgomery-trefaldwyn/restaurant/the-checkers
Pipe and Glass,South Dalton,53.8955,-0.53301,https://guide.michelin.com/gb/en/east-riding-of-yorkshire/south-dalton/restaurant/pipe-and-glass
Fischer's at Baslow Hall,Baslow,53.25055,-1.6269798,https://guide.michelin.com/gb/en/derbyshire/baslow/restaurant/fischer-s-at-baslow-hall
Winteringham Fields,Winteringham,53.68778,-0.59013,https://guide.michelin.com/gb/en/north-lincolnshire/winteringham/restaurant/winteringham-fields
Thomas Carr @ The Olive Room,Ilfracombe,51.209476,-4.118807,https://guide.michelin.com/gb/en/devon/ilfracombe/restaurant/thomas-carr-the-olive-room
Walnut Tree,Llanddewi Skirrid,51.84534,-2.95438,https://guide.michelin.com/gb/en/monmouthshire/llanddewi-skirrid/restaurant/walnut-tree
Paul Ainsworth at No.6,Padstow,50.541534,-4.9398518,https://guide.michelin.com/gb/en/cornwall/padstow/restaurant/paul-ainsworth-at-no-6
Simpsons,Birmingham,52.46925,-1.9238801,https://guide.michelin.com/gb/en/west-midlands/birmingham/restaurant/simpsons
Purnell's,Birmingham,52.48268,-1.9018,https://guide.michelin.com/gb/en/west-midlands/birmingham/restaurant/purnell-s
Adam's,Birmingham,52.47964,-1.900286,https://guide.michelin.com/gb/en/west-midlands/birmingham/restaurant/adam-s
Outlaw's Fish Kitchen,Port Isaac,50.59206,-4.832,https://guide.michelin.com/gb/en/cornwall/port-isaac/restaurant/outlaw-s-fish-kitchen
Carters of Moseley,Birmingham,52.44588,-1.88384,https://guide.michelin.com/gb/en/west-midlands/birmingham/restaurant/carters-of-moseley
Peel's,Hampton in Arden,52.4259,-1.70536,https://guide.michelin.com/gb/en/west-midlands/hampton-in-arden/restaurant/peel-s
John's House,Mountsorrel,52.73295,-1.145851,https://guide.michelin.com/gb/en/leicestershire/mountsorrel/restaurant/john-s-house
The Whitebrook,Whitebrook,51.759697,-2.686909,https://guide.michelin.com/gb/en/monmouthshire/whitebrook/restaurant/the-whitebrook
James Sommerin,Penarth,51.434387,-3.167951,https://guide.michelin.com/gb/en/the-vale-of-glamorgan/penarth/restaurant/james-sommerin
Driftwood,Portscatho,50.1889,-4.97088,https://guide.michelin.com/gb/en/cornwall/portscatho/restaurant/driftwood
The Cross at Kenilworth,Kenilworth,52.350315,-1.5801147,https://guide.michelin.com/gb/en/warwickshire/kenilworth/restaurant/the-cross-at-kenilworth
Masons Arms,Knowstone,50.99547,-3.67163,https://guide.michelin.com/gb/en/devon/knowstone/restaurant/masons-arms
Salt,Stratford-upon-Avon,52.18963,-1.7092043,https://guide.michelin.com/gb/en/warwickshire/stratford-upon-avon/restaurant/salt522869
Le Champignon Sauvage,Cheltenham,51.89146,-2.07912,https://guide.michelin.com/gb/en/gloucestershire/cheltenham/restaurant/le-champignon-sauvage
Gidleigh Park,Chagford,50.67658,-3.87354,https://guide.michelin.com/gb/en/devon/chagford/restaurant/gidleigh-park
Hambleton Hall,Upper Hambleton,52.65737,-0.66812,https://guide.michelin.com/gb/en/rutland/upper-hambleton/restaurant/hambleton-hall
wilks,Bristol,51.46737,-2.6069899,https://guide.michelin.com/gb/en/south-gloucestershire/bristol/restaurant/wilks
Bulrush,Bristol,51.46278,-2.597758,https://guide.michelin.com/gb/en/south-gloucestershire/bristol/restaurant/bulrush
Casamia,Bristol,51.447254,-2.5940728,https://guide.michelin.com/gb/en/south-gloucestershire/bristol/restaurant/casamia
Paco Tapas,Bristol,51.44647,-2.59358,https://guide.michelin.com/gb/en/south-gloucestershire/bristol/restaurant/paco-tapas
Pony & Trap,Chew Magna,51.34938,-2.5925994,https://guide.michelin.com/gb/en/bath-and-north-east-somerset/chew-magna/restaurant/pony-trap
The Dining Room,Malmesbury,51.58376,-2.14954,https://guide.michelin.com/gb/en/wiltshire/malmesbury/restaurant/the-dining-room193454
Bybrook,Castle Combe,51.49382,-2.23212,https://guide.michelin.com/gb/en/wiltshire/castle-combe/restaurant/bybrook
Restaurant Hywel Jones by Lucknam Park,Colerne,51.45502,-2.25941,https://guide.michelin.com/gb/en/wiltshire/colerne/restaurant/restaurant-hywel-jones-by-lucknam-park
Olive Tree,Bath,51.38707,-2.3627,https://guide.michelin.com/gb/en/bath-and-north-east-somerset/bath/restaurant/olive-tree
Lympstone Manor,Lympstone,50.64069,-3.4186063,https://guide.michelin.com/gb/en/devon/lympstone/restaurant/lympstone-manor
The Neptune,Hunstanton,52.9511,0.50927,https://guide.michelin.com/gb/en/norfolk/hunstanton/restaurant/the-neptune
Elephant,Torquay,50.45853,-3.52438,https://guide.michelin.com/gb/en/torbay/torquay/restaurant/elephant
Oxford Kitchen,Oxford,51.776733,-1.264794,https://guide.michelin.com/gb/en/oxfordshire/oxford/restaurant/oxford-kitchen
Nut Tree,Murcott,51.83618,-1.1499,https://guide.michelin.com/gb/en/oxfordshire/murcott/restaurant/nut-tree
Morston Hall,Morston,52.95473,0.98729,https://guide.michelin.com/gb/en/norfolk/morston/restaurant/morston-hall
Red Lion Freehouse,East Chisenbury,51.2736,-1.8007996,https://guide.michelin.com/gb/en/wiltshire/east-chisenbury/restaurant/red-lion-freehouse
Blackbird,Newbury,51.420887,-1.3493549,https://guide.michelin.com/gb/en/west-berkshire/newbury/restaurant/blackbird552018
Woodspeen,Newbury,51.415802,-1.353532,https://guide.michelin.com/gb/en/west-berkshire/newbury/restaurant/woodspeen
The Coach,Marlow,51.571712,-0.7772678,https://guide.michelin.com/gb/en/buckinghamshire/marlow/restaurant/the-coach
Crown,Burchett's Green,51.524807,-0.7915291,https://guide.michelin.com/gb/en/windsor-and-maidenhead/burchett-s-green/restaurant/crown442549
L'Ortolan,Shinfield,51.40833,-0.9542898,https://guide.michelin.com/gb/en/wokingham/shinfield/restaurant/l-ortolan
Hinds Head,Bray,51.51265,-0.69641,https://guide.michelin.com/gb/en/buckinghamshire/bray/restaurant/hinds-head
Black Rat,Winchester,51.05796,-1.3069497,https://guide.michelin.com/gb/en/hampshire/winchester/restaurant/black-rat
Matt Worswick at The Latymer,Bagshot,51.35764,-0.7086128,https://guide.michelin.com/gb/en/surrey/bagshot/restaurant/matt-worswick-at-the-latymer
Coworth Park,Ascot,51.40463,-0.616715,https://guide.michelin.com/gb/en/windsor-and-maidenhead/ascot/restaurant/coworth-park
Tudor Room,Egham,51.41759,-0.545847,https://guide.michelin.com/gb/en/surrey/egham/restaurant/tudor-room
The Glasshouse,Kew,51.4771,-0.28574,https://guide.michelin.com/gb/en/greater-london/kew/restaurant/the-glasshouse
La Trompette,Chiswick,51.49222,-0.25619,https://guide.michelin.com/gb/en/greater-london/chiswick/restaurant/la-trompette
Tim Allen's Flitch of Bacon,Little Dunmow,51.86747,0.404134,https://guide.michelin.com/gb/en/essex/little-dunmow/restaurant/tim-allen-s-flitch-of-bacon
River Café,Hammersmith,51.48395,-0.22423,https://guide.michelin.com/gb/en/greater-london/hammersmith/restaurant/river-cafe
Kitchen W8,Kensington,51.49918,-0.19692,https://guide.michelin.com/gb/en/greater-london/kensington/restaurant/kitchen-w8
Trishna,Marylebone,51.51834,-0.153031,https://guide.michelin.com/gb/en/greater-london/marylebone/restaurant/trishna
Roganic,Marylebone,51.518314,-0.1520875,https://guide.michelin.com/gb/en/greater-london/marylebone/restaurant/roganic
Locanda Locatelli,Marylebone,51.51514,-0.15675,https://guide.michelin.com/gb/en/greater-london/marylebone/restaurant/locanda-locatelli
Texture,Marylebone,51.51488,-0.15664,https://guide.michelin.com/gb/en/greater-london/marylebone/restaurant/texture
Portland,Regent's Park,51.519726,-0.142555,https://guide.michelin.com/gb/en/greater-london/regent-s-park/restaurant/portland
Harwood Arms,Fulham,51.48291,-0.19651,https://guide.michelin.com/gb/en/greater-london/fulham/restaurant/harwood-arms
Pied à Terre,Bloomsbury,51.519,-0.13511,https://guide.michelin.com/gb/en/greater-london/bloomsbury/restaurant/pied-a-terre
The Ninth,Bloomsbury,51.51875,-0.1350068,https://guide.michelin.com/gb/en/greater-london/bloomsbury/restaurant/the-ninth
Kai,Mayfair,51.50871,-0.15162,https://guide.michelin.com/gb/en/greater-london/mayfair/restaurant/kai123638
Pollen Street Social,Mayfair,51.5133,-0.14234,https://guide.michelin.com/gb/en/greater-london/mayfair/restaurant/pollen-street-social
Hakkasan Mayfair,Mayfair,51.51037,-0.14475,https://guide.michelin.com/gb/en/greater-london/mayfair/restaurant/hakkasan-mayfair
The Square,Mayfair,51.51069,-0.14401,https://guide.michelin.com/gb/en/greater-london/mayfair/restaurant/the-square69391
Alyn Williams at The Westbury,Mayfair,51.51118,-0.14303,https://guide.michelin.com/gb/en/greater-london/mayfair/restaurant/alyn-williams-at-the-westbury
Benares,Mayfair,51.50973,-0.14494,https://guide.michelin.com/gb/en/greater-london/mayfair/restaurant/benares
Hakkasan Hanway Place,Bloomsbury,51.5171,-0.13144,https://guide.michelin.com/gb/en/greater-london/bloomsbury/restaurant/hakkasan-hanway-place
Social Eating House,Soho,51.51383,-0.13673,https://guide.michelin.com/gb/en/greater-london/soho/restaurant/social-eating-house
Galvin at Windows,Mayfair,51.50539,-0.15039,https://guide.michelin.com/gb/en/greater-london/mayfair/restaurant/galvin-at-windows
Murano,Mayfair,51.50707,-0.14722,https://guide.michelin.com/gb/en/greater-london/mayfair/restaurant/murano
Marcus,Belgravia,51.50171,-0.15614,https://guide.michelin.com/gb/en/greater-london/belgravia/restaurant/marcus
Sabor,Mayfair,51.511368,-0.1396773,https://guide.michelin.com/gb/en/greater-london/mayfair/restaurant/sabor
Clock House,Ripley,51.30044,-0.49287,https://guide.michelin.com/gb/en/surrey/ripley/restaurant/clock-house
Yauatcha Soho,Soho,51.51367,-0.1352,https://guide.michelin.com/gb/en/greater-london/soho/restaurant/yauatcha-soho
Céleste,Belgravia,51.502422,-0.1522617,https://guide.michelin.com/gb/en/greater-london/belgravia/restaurant/celeste
Gymkhana,Mayfair,51.50854,-0.14154,https://guide.michelin.com/gb/en/greater-london/mayfair/restaurant/gymkhana
Amaya,Belgravia,51.49912,-0.15731,https://guide.michelin.com/gb/en/greater-london/belgravia/restaurant/amaya
Pétrus,Belgravia,51.49951,-0.15662,https://guide.michelin.com/gb/en/greater-london/belgravia/restaurant/petrus284688
Veeraswamy,Mayfair,51.51008,-0.13809,https://guide.michelin.com/gb/en/greater-london/mayfair/restaurant/veeraswamy
Barrafina,Soho,51.51375,-0.1318,https://guide.michelin.com/gb/en/greater-london/soho/restaurant/barrafina
Hide,Mayfair,51.506077,-0.144289,https://guide.michelin.com/gb/en/greater-london/mayfair/restaurant/hide
Ritz Restaurant,Westminster,51.50728,-0.14141,https://guide.michelin.com/gb/en/greater-london/westminster/restaurant/ritz-restaurant
Elystan Street,Chelsea,51.49124,-0.16724,https://guide.michelin.com/gb/en/greater-london/chelsea/restaurant/elystan-street
Seven Park Place,Saint James's,51.50623,-0.13998,https://guide.michelin.com/gb/en/greater-london/saint-james-s/restaurant/seven-park-place
Ikoyi,Saint James's,51.509212,-0.1334389,https://guide.michelin.com/gb/en/greater-london/saint-james-s/restaurant/ikoyi
Aquavit,Saint James's,51.508713,-0.1334072,https://guide.michelin.com/gb/en/greater-london/saint-james-s/restaurant/aquavit501082
Five Fields,Chelsea,51.49168,-0.16124,https://guide.michelin.com/gb/en/greater-london/chelsea/restaurant/five-fields
Dining Room at The Goring,Victoria,51.49763,-0.14556,https://guide.michelin.com/gb/en/greater-london/victoria/restaurant/dining-room-at-the-goring
St John,Clerkenwell,51.52064,-0.10133,https://guide.michelin.com/gb/en/greater-london/clerkenwell/restaurant/st-john
Quilon,Victoria,51.49863,-0.13726,https://guide.michelin.com/gb/en/greater-london/victoria/restaurant/quilon
Club Gascon,London,51.51857,-0.10031,https://guide.michelin.com/gb/en/greater-london/london/restaurant/club-gascon
A. Wong,Victoria,51.49318,-0.14128,https://guide.michelin.com/gb/en/greater-london/victoria/restaurant/a-wong
The Clove Club,Shoreditch,51.52711,-0.07927,https://guide.michelin.com/gb/en/greater-london/shoreditch/restaurant/the-clove-club
Leroy,Shoreditch,51.524086,-0.0815337,https://guide.michelin.com/gb/en/greater-london/shoreditch/restaurant/leroy
Angler,Finsbury,51.51894,-0.08625,https://guide.michelin.com/gb/en/greater-london/finsbury/restaurant/angler392235
Brat,Shoreditch,51.52427,-0.0767681,https://guide.michelin.com/gb/en/greater-london/shoreditch/restaurant/brat
Lyle's,Shoreditch,51.52378,-0.07704,https://guide.michelin.com/gb/en/greater-london/shoreditch/restaurant/lyle-s
Galvin La Chapelle,Spitalfields,51.52032,-0.0781,https://guide.michelin.com/gb/en/greater-london/spitalfields/restaurant/galvin-la-chapelle
City Social,City of London,51.51521,-0.08431,https://guide.michelin.com/gb/en/greater-london/city-of-london/restaurant/city-social
La Dame de Pic,City of London,51.510372,-0.0788981,https://guide.michelin.com/gb/en/greater-london/city-of-london/restaurant/la-dame-de-pic
Story,Bermondsey,51.50268,-0.07774,https://guide.michelin.com/gb/en/greater-london/bermondsey/restaurant/story
Trinity,Clapham Common,51.46336,-0.14148,https://guide.michelin.com/gb/en/greater-london/clapham-common/restaurant/trinity
Chez Bruce,Wandsworth,51.44607,-0.16553,https://guide.michelin.com/gb/en/greater-london/wandsworth/restaurant/chez-bruce
Sorrel,Dorking,51.228825,-0.3346741,https://guide.michelin.com/gb/en/surrey/dorking/restaurant/sorrel545459
Restaurant Tristan,Horsham,51.062347,-0.326034,https://guide.michelin.com/gb/en/west-sussex/horsham/restaurant/restaurant-tristan
Gravetye Manor,Gravetye,51.08932,-0.05691,https://guide.michelin.com/gb/en/west-sussex/gravetye/restaurant/gravetye-manor
The Sportsman,Seasalter,51.34392,0.95885,https://guide.michelin.com/gb/en/kent/seasalter/restaurant/the-sportsman
West House,Biddenden,51.11521,0.64215,https://guide.michelin.com/gb/en/kent/biddenden/restaurant/west-house
Fordwich Arms,Fordwich,51.295284,1.1261871,https://guide.michelin.com/gb/en/kent/fordwich/restaurant/fordwich-arms
Samphire,Saint Helier/Saint-Hélier,49.18488,-2.1057,https://guide.michelin.com/gb/en/saint-helier/saint-helier-saint-helier/restaurant/samphire392987
Bohemia,Saint Helier/Saint-Hélier,49.181225,-2.102417,https://guide.michelin.com/gb/en/saint-helier/saint-helier-saint-helier/restaurant/bohemia
